

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 330

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 269

RUN: run status: enemy: 7; fitness: 82.0; player life: 0; enemy life: 10.0; time: 303

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 94.2; player life: 32; enemy life: 0; time: 264

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 313

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 231

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 466

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 94.46000000000002; player life: 34.60000000000027; enemy life: 0; time: 1245

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 331

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 312

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 241

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 223

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 243

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 316

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 211

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 93.0; player life: 20; enemy life: 0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 431

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 342

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 309

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 234

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 267

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 157

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 324

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 229

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 221

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 224

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 314

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 399

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 313

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 250

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 269

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 301

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 241

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 91.2; player life: 2; enemy life: 0; time: 392

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 312

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 254

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 269

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 218

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 247

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 299

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 218

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 221

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 278

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 312

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 305

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 91.2; player life: 2; enemy life: 0; time: 392

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 313

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 264

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 279

RUN: run status: enemy: 3; fitness: 46.0; player life: 0; enemy life: 50.0; time: 340

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 293

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 306

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 261

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 312

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 269

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 220

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 247

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 94.2; player life: 32; enemy life: 0; time: 264

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 221

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 231

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 333

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 215

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 256

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 311

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 238

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 262

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 306

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 442

RUN: run status: enemy: 3; fitness: 82.0; player life: 0; enemy life: 10.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 304

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 274

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 291

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 92.12000000000002; player life: 11.20000000000023; enemy life: 0; time: 1141

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 70

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 408

RUN: run status: enemy: 4; fitness: 19.0; player life: 0; enemy life: 80.0; time: 346

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

